region,year,C_1_1,C_1_2,C_1_3,C_1_4,C_1_5,C_1_6,C_1_7,C_1_8,C_2_1,C_2_2,C_2_3,C_2_4,C_2_5,C_2_6,C_2_7,C_2_8,C_3_1,C_3_2,C_3_3,C_3_4,C_3_5,C_3_6,C_3_7,C_3_8,C_4_1,C_4_2,C_4_3,C_4_4,C_4_5,C_4_6,C_4_7,C_4_8,C_5_1,C_5_2,C_5_3,C_5_4,C_5_5,C_5_6,C_5_7,C_5_8,S_1_1,S_1_2,S_1_3,S_1_4,S_1_5,S_1_6,S_1_7,S_1_8,RS_1_D,RS_1_N,RS_1_b1,RS_1_b2,RS_1_b7,RS_2_D,RS_2_N,RS_2_b1,RS_2_b2,RS_2_b7,RS_3_D,RS_3_N,RS_3_b1,RS_3_b2,RS_3_b7,RS_4_D,RS_4_N,RS_4_b1,RS_4_b2,RS_4_b7,RS_5_D,RS_5_N,RS_5_b1,RS_5_b2,RS_5_b7,RS_6_D,RS_6_N,RS_6_b1,RS_6_b2,RS_6_b7,RS_7_D,RS_7_N,RS_7_b1,RS_7_b2,RS_7_b7,RS_8_D,RS_8_N,RS_8_b1,RS_8_b2,RS_8_b7,yield,yield_tha
3,2019,0.9,16.8,26.6,4.4,15.2,12.7,5.4,0.5,-1.7,1.7,3.0,-2.4,-1.7,1.6,1.8,1.2,0.9,17.7,28.0,4.6,16.0,13.4,5.7,0.5,30.4,25.8,21.7,18.5,20.0,22.1,26.6,32.9,18.1,14.8,10.0,6.0,6.8,8.8,11.8,17.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,15148.90801,14487.88172,868.4233429,2329.918564,1166.017784,14843.8557,14262.46332,652.7258064,2672.588527,943.8244996,14616.71639,14089.97895,565.5421629,3174.668129,828.0494265,14518.90781,14005.94714,531.9259274,3731.720771,786.1614918,14593.6265,14054.13294,673.8406507,4018.220263,879.0942767,14834.19911,14130.6637,708.5888247,3449.355333,934.0353273,15158.97531,14286.63942,988.8644414,2740.157564,1218.050431,15410.98631,14506.48301,1092.160917,2193.555585,1325.866838,2.467,5.87146
3,2020,27.0,0.1,21.9,25.2,16.0,23.4,3.4,1.1,3.8,2.2,2.6,2.75,3.0,5.37,4.77,3.95,28.4,0.1,23.0,26.5,16.8,24.6,3.6,1.2,31.5,27.7,22.4,18.9,20.6,23.7,27.3,32.6,18.3,16.0,10.3,6.4,7.4,10.3,12.4,17.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,15146.05193,14484.05954,870.8204252,2321.873384,1177.059341,14847.35494,14261.26089,660.2405928,2665.327348,951.9554919,14614.49801,14088.69983,559.5538054,3154.018998,821.8206101,14524.62471,14006.09978,521.9572901,3706.822684,776.6665145,14592.49012,14047.65864,660.815159,4016.328923,870.5278204,14831.26933,14133.7761,739.1689113,3459.129578,940.5023159,15148.51438,14279.46576,977.2364768,2726.781756,1207.799494,15418.12067,14504.78789,1091.579154,2197.489974,1332.436123,2.492,5.93096
4,2001,8.6,6.2,10.5,2.3,1.4,5.0,0.3,0.1,2.04,3.29,4.61,3.51,2.31,2.37,1.81,1.2,9.1,6.5,11.1,2.4,1.4,5.3,0.3,0.1,28.93,25.62,21.28,20.88,21.32,26.95,29.09,32.53,16.07,13.02,9.66,8.14,7.76,12.85,13.2,17.25,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,15139.98017,14467.45172,928.6717579,2245.356676,1594.510204,14891.32106,14280.57323,665.9580532,2294.226545,946.18732,14643.51151,14112.68889,572.1569404,2720.382205,826.8298511,14641.80521,14030.10017,562.9322767,2903.432156,816.9053795,14731.34663,14040.44019,649.3159222,3120.869116,905.7053315,15011.94408,14302.7664,696.6241595,3004.985711,949.9839098,15158.57323,14373.0892,834.9827089,2667.383285,1085.759846,15395.66411,14528.62211,1122.48439,2492.81268,1426.04659,2.924995077,6.9614882832600005
4,2002,0.6,0.3,1.6,8.0,8.3,0.4,0.3,0.2,-1.36,-1.69,-2.41,-1.16,2.01,0.7,-1.27,-1.44,0.6,0.3,1.7,8.4,8.7,0.4,0.3,0.2,29.64,24.86,20.92,18.64,22.84,25.51,27.69,31.85,16.79,12.9,9.17,6.44,8.49,12.13,13.0,16.16,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,15147.99188,14500.99858,833.5748319,2262.751393,1114.308453,14796.60052,14222.65628,818.4953571,2541.977426,963.2788985,14605.30525,14022.83837,613.2466379,2615.855307,864.1340058,14534.00012,13984.76947,528.2826609,2784.040586,768.1591018,14705.6918,14112.27065,697.8788425,3282.003122,967.8000721,14923.97758,14197.81515,1008.782541,3145.482949,1045.74964,15077.1905,14291.41167,845.5190522,2717.715178,1014.385847,15409.45694,14550.24752,1129.463497,2740.212897,1518.210975,2.939992508,6.997182169039999
4,2003,2.0,0.0,5.5,1.5,3.4,6.0,0.2,0.0,-1.04,-1.54,-1.18,-2.0,-2.13,-1.02,-1.28,-1.6,2.1,0.0,5.8,1.6,3.5,6.4,0.2,0.0,30.85,26.17,21.43,21.68,20.24,22.11,28.43,33.92,17.17,13.64,10.21,9.44,7.18,9.29,13.24,17.87,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,15165.09939,14544.96517,872.2125841,2294.563016,1177.14659,14848.37166,14257.3239,791.9811079,2488.882645,1075.745277,14644.40031,14114.56642,610.4883526,2541.925072,881.682757,14622.19785,14087.85064,602.8447406,2938.893492,833.4743036,14599.39754,14031.20163,642.14061,3239.488353,926.7211815,14832.41179,14150.79814,716.585975,3197.713377,948.4311959,15047.49709,14291.86362,817.4442844,2871.84374,1032.752962,15442.04507,14578.10583,1006.10879,2471.535063,1364.895053,2.806495974,6.67946041812
4,2004,0.0,1.0,6.7,6.6,6.0,1.4,0.1,0.6,-1.74,-1.89,-1.2,-0.68,1.22,-0.76,-1.06,-1.12,0.0,1.0,7.1,7.0,6.3,1.5,0.1,0.6,30.9,26.17,21.02,20.08,21.86,25.43,28.49,32.77,17.32,13.82,9.23,7.96,7.9,11.13,12.59,16.77,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,15167.10684,14560.59198,835.5497599,2077.947166,1072.799328,14834.7966,14281.49835,706.24992,2500.632725,980.3410181,14617.02784,14078.39122,654.5397454,2673.637608,924.2004084,14532.15503,14014.10123,629.7439962,2799.323487,869.0102065,14704.01463,14124.43724,682.9351585,3321.051393,946.6577809,14844.97334,14183.9967,678.5573967,3150.570846,946.9421232,15081.99827,14342.59069,856.2686518,3122.450368,1092.118956,15320.66647,14500.02785,1151.850625,2682.322887,1545.077089,2.736003003,6.51168714714
4,2005,0.0,1.3,2.5,3.4,2.3,8.6,1.1,0.0,-1.44,-1.52,-2.08,-2.4,-2.73,-0.86,-0.73,-1.05,0.0,1.3,2.6,3.6,2.5,9.1,1.1,0.0,30.78,26.08,21.64,21.16,21.38,24.84,28.61,31.92,17.42,14.22,8.93,8.24,7.8,10.82,13.04,15.95,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,15207.81822,14574.91741,863.6713736,2135.412776,1192.735735,14858.01426,14287.07897,630.3730387,2228.883125,918.5778098,14619.04764,14092.06029,618.0415466,2418.834894,870.7448367,14563.63709,14021.68157,545.0902978,2799.513689,796.7134967,14658.33943,14074.87364,580.8571086,3122.942363,868.0253362,14805.62789,14130.40231,853.2991113,3344.591019,965.2330691,15018.89099,14334.57276,865.1380083,3219.558437,1070.869036,15416.79849,14531.28551,1069.62512,2796.247599,1468.415826,2.689497352,6.40100369776
4,2006,0.3,0.4,1.4,1.0,4.7,7.2,4.2,0.0,-1.36,-1.66,-2.41,-3.11,-2.64,-1.26,2.51,1.86,0.3,0.4,1.5,1.1,4.9,7.6,4.4,0.0,29.65,24.58,22.62,20.18,22.08,25.66,29.07,32.05,16.37,12.12,9.63,7.66,8.44,10.81,13.18,15.78,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,15139.77612,14453.31137,867.867147,2098.058598,1185.308934,14849.06733,14248.85418,745.2556836,2442.856388,1045.788184,14636.03847,14100.35807,583.0967819,2658.919549,868.7898656,14561.64738,13996.24752,544.356268,2836.769453,822.7506004,14674.23679,14078.18724,677.0588377,3383.693324,949.2628483,14870.82268,14187.22192,651.0355428,3251.001321,900.557757,15043.70362,14341.21787,862.9103427,3120.685399,1060.764489,15414.31041,14535.68098,976.2139771,2602.782301,1338.675793,2.71385536,6.4589757568
4,2007,0.6,0.1,2.7,1.0,9.8,1.5,1.8,0.6,-0.6,-1.29,-1.81,-2.68,-0.76,-1.42,-0.9,-0.95,0.6,0.1,2.8,1.0,10.3,1.6,1.9,0.6,30.25,24.07,21.24,20.15,21.76,24.72,27.87,33.24,17.47,11.72,7.95,7.16,8.6,10.74,12.64,17.48,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,15144.56404,14507.7194,871.743804,2204.930836,1182.556196,14828.82979,14222.44172,709.2395133,2433.502882,1034.745437,14594.2702,14052.17473,626.0118876,2725.399736,924.0371037,14567.01243,14005.18287,614.0832133,2981.166187,840.1946446,14710.69714,14088.4986,536.9331172,3155.7494,814.9371998,14834.39429,14166.77773,838.6805956,3351.017171,1047.657421,15030.18515,14301.17492,851.6018253,3182.760487,1103.743356,15400.03787,14571.89488,1130.833694,2828.537704,1539.37428,2.756994888,6.5616478334399995
4,2008,5.9,0.6,1.1,5.3,5.4,0.2,0.2,0.0,1.57,0.98,-1.49,-1.18,-0.7,-1.89,-2.07,-2.27,6.3,0.6,1.1,5.6,5.7,0.2,0.2,0.0,31.18,26.26,21.94,18.65,21.04,27.88,30.19,32.73,17.8,13.79,9.23,6.59,6.6,12.56,13.58,16.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15211.08768,14584.88938,861.656292,2194.758982,1148.395293,14836.44203,14260.01557,666.9654179,2245.840218,962.1445725,14674.95517,14092.11598,582.8103987,2358.051153,869.1313641,14504.20788,13959.69372,544.6559798,2747.685279,814.6970461,14643.01086,14039.30557,620.2273055,3228.642772,901.0618396,14978.11196,14270.84793,669.9183478,3169.633285,928.462656,15114.11342,14379.17241,1016.731829,2981.134166,1131.87512,15427.38131,14558.13155,1174.596062,2774.178554,1556.586455,2.716858583,6.4661234275399995
4,2009,10.0,0.0,0.8,0.2,7.5,0.0,0.0,0.0,2.45,1.54,-1.89,-3.11,-2.04,-3.03,-3.16,-3.25,10.5,0.1,0.8,0.2,7.9,0.0,0.0,0.0,29.68,26.86,23.51,22.26,23.25,24.34,29.76,32.56,16.92,14.24,10.55,8.82,9.26,10.5,13.57,17.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15123.15083,14513.0488,1058.093276,2342.60048,1258.876177,14893.47522,14289.71968,743.6127121,2482.639289,1016.286904,14696.69266,14134.05097,612.5631605,2560.754203,884.1677474,14600.33447,14049.71791,625.142171,2796.209774,858.8920509,14707.98891,14089.16411,629.1871998,3057.37596,914.0882566,14882.93724,14181.24753,703.7263449,3105.214217,936.5880163,15093.93157,14352.44424,912.565642,3032.056036,1157.506565,15398.95128,14517.07846,1035.62524,2562.181436,1381.805115,2.638508008,6.27964905904
4,2010,0.0,0.0,6.3,1.1,6.8,0.1,0.0,0.0,-2.75,-3.14,-2.64,-3.55,-2.65,-3.71,-3.77,-3.79,0.0,0.0,6.7,1.1,7.1,0.1,0.0,0.0,32.31,26.1,23.41,22.57,24.46,27.07,30.05,33.16,18.82,13.67,10.98,9.96,10.92,13.23,14.08,17.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15175.76347,14553.70184,882.5957733,2204.236599,1166.819885,14897.41372,14305.06764,692.2113352,2381.743676,949.4902337,14692.70033,14151.26793,618.6086696,2500.191042,900.0689241,14652.46602,14094.05309,677.9755044,2904.895053,970.5103264,14732.90774,14195.74009,703.506244,3089.299832,942.6153939,14922.98124,14276.57232,849.099904,3048.313401,1085.878602,15142.26852,14385.9978,975.7563241,2876.674352,1233.456612,15415.71248,14585.49812,1090.463617,2535.117916,1466.786984,2.501995683,5.95474972554
4,2011,0.3,0.0,1.4,0.3,0.8,3.3,0.5,0.3,-3.07,-3.44,-4.22,-5.04,-5.7,-5.26,-4.91,-4.69,0.3,0.0,1.5,0.4,0.8,3.4,0.5,0.3,32.61,28.3,23.41,21.94,22.94,24.43,28.86,32.68,19.39,15.18,10.38,9.4,9.96,10.47,13.91,17.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15255.30552,14619.31892,880.648415,2159.037176,1141.699712,14953.81815,14406.93582,735.1722703,2424.801793,976.2848224,14710.45576,14183.80769,654.082853,2418.195245,940.3659943,14623.44512,14066.48549,658.7424352,2888.213977,938.493996,14701.44079,14130.77443,706.0990635,3108.405019,997.5196926,14841.76841,14176.64807,752.3849664,3020.864433,990.3503845,15124.21756,14326.55057,850.0441883,2829.42155,1086.987512,15380.31548,14551.29696,1113.540466,2660.138689,1461.289385,2.67749607,6.3724406466
4,2012,0.3,4.7,0.5,2.3,4.3,1.3,0.0,0.0,-3.47,-2.05,-3.14,-3.61,-3.28,-3.73,-3.81,-3.85,0.3,4.9,0.5,2.5,4.5,1.4,0.0,0.0,30.27,23.9,22.09,19.73,21.23,23.41,30.8,34.04,17.45,11.82,9.39,7.59,7.95,9.97,14.64,18.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15167.02831,14486.10911,913.4700288,2209.195293,1221.487512,14807.46333,14222.7546,717.5003202,2412.26561,1007.243676,14650.83613,14101.47853,709.3819645,2713.216259,982.9226706,14539.22664,13989.98561,652.1982469,2904.752642,931.4165466,14550.24223,14011.49092,804.1768732,3368.810519,1034.261768,14848.24693,14174.70741,748.3021133,3375.940202,1045.335134,15137.98789,14366.01054,775.3896894,2923.012328,978.7877041,15436.29755,14606.0899,1161.209174,2782.376321,1532.371758,2.740782607,6.52306260466
4,2013,0.3,0.7,3.8,4.8,0.8,0.0,0.1,0.2,-3.02,-3.1,-3.15,-2.92,-3.71,-4.69,-4.64,-4.55,0.3,0.8,4.0,5.1,0.9,0.0,0.1,0.2,32.35,27.42,22.63,21.36,23.41,26.93,29.24,34.96,19.11,15.81,10.59,9.22,9.73,12.75,13.93,19.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15240.61822,14642.35866,865.3685879,2187.833429,1170.077426,14909.3727,14348.52556,685.6520973,2324.909862,963.0835735,14661.35288,14147.85677,655.3826849,2539.905259,949.6180355,14578.15019,14067.3484,582.0578771,2865.266571,836.643732,14710.39252,14127.11126,683.1021854,3349.319765,956.9626561,14965.41411,14275.25212,724.2274256,3035.025937,978.6173151,15132.57275,14350.09612,906.7804995,2776.667147,1122.452289,15443.68087,14610.02785,1111.473583,2481.230307,1460.197286,2.865003012,6.81870716856
4,2014,0.0,0.2,14.9,4.5,14.3,1.7,0.0,0.3,-3.62,-3.82,-0.57,2.57,5.24,4.07,3.2,2.58,0.0,0.2,15.7,4.7,15.1,1.8,0.0,0.3,30.16,27.74,20.62,21.5,23.36,24.73,30.68,33.46,16.38,15.35,8.81,9.24,9.14,11.17,15.11,18.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15165.52874,14515.27485,918.9379442,2279.564745,1213.47877,14967.6255,14365.84364,735.021774,2542.962536,1053.005924,14615.39889,14069.68157,613.0732469,2536.164385,878.2444765,14620.47404,14107.98231,593.2785783,2880.14001,840.7454371,14727.22204,14179.51015,653.6974064,3413.073367,988.5821326,14895.07784,14240.46638,737.7331892,3125.285663,984.8245677,15229.25515,14468.9591,905.7078131,2838.055556,1202.382805,15454.89417,14607.68936,1066.340898,2500.535783,1461.153819,2.743502501,6.52953595238
4,2015,0.9,5.0,0.3,4.5,2.1,0.9,0.5,0.0,0.93,1.96,-1.33,-1.41,-1.97,-2.71,-2.65,-2.8,0.9,5.3,0.3,4.7,2.3,1.0,0.5,0.0,30.55,25.69,23.45,20.08,21.86,26.37,28.57,33.82,17.61,14.1,11.29,8.06,8.96,12.49,13.02,18.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15178.93746,14541.45823,904.5980788,2279.471566,1239.385495,14866.56776,14327.21048,787.6327249,2395.626001,1030.276337,14707.89748,14161.67768,630.0225745,2482.178795,897.3360951,14594.25248,14005.67214,596.9334774,2689.951729,883.910903,14692.15585,14092.99245,668.2086936,2991.574928,949.5145293,14938.06784,14261.11987,744.4692603,3014.912824,994.2629682,15171.47916,14320.5759,928.9053793,2779.289946,1220.189721,15435.83259,14615.29424,1036.095821,2433.318804,1382.594981,2.908494362,6.92221658156
4,2016,20.8,1.7,2.0,4.8,0.8,4.2,1.1,0.1,5.33,4.7,3.37,3.0,1.5,1.4,1.3,0.8,21.9,1.8,2.1,5.0,0.8,4.4,1.2,0.1,32.31,26.91,21.1,19.7,24.3,25.7,30.7,33.9,19.22,14.46,8.68,8.0,10.1,11.9,15.1,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15220.08859,14620.15894,963.6583094,2315.519116,1269.887896,14921.13623,14347.37266,770.8667948,2428.846462,1125.228466,14685.16804,14152.10972,597.6750721,2502.131484,889.0678434,14582.04625,14048.4987,580.8536263,2895.411383,861.1122719,14788.2282,14158.58504,812.1593421,3359.149736,1038.808117,14911.50329,14248.03811,751.0403458,2932.800432,969.3132803,15265.37329,14477.19128,1051.504483,2796.170669,1372.176433,15407.54566,14597.23301,1212.68756,2503.426273,1579.603506,2.789997054,6.64019298852
4,2017,4.3,0.1,1.7,1.0,2.3,0.1,0.8,0.0,-0.6,-1.2,-1.9,-2.8,-3.0,-3.8,-3.5,-3.6,4.5,0.1,1.8,1.0,2.4,0.1,0.8,0.0,32.0,26.2,20.2,19.4,21.7,24.6,29.6,33.7,18.4,14.5,8.4,7.4,7.3,10.6,14.3,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15178.11534,14542.89215,895.1448727,2218.202365,1209.3421,14872.51974,14292.11702,725.1367575,2410.662324,1002.981778,14653.44116,14110.4453,621.9489073,2560.358887,896.9588737,14582.31614,14033.08568,596.1982094,2850.979092,855.2268777,14689.83207,14098.41145,671.7177444,3224.465561,943.9077585,14894.26628,14214.04238,757.7792012,3142.084549,982.3867525,15116.82739,14356.43242,891.0781701,2920.929915,1122.888078,15412.47442,14565.26276,1099.288282,2615.434701,1467.692806,2.946,7.01148
4,2018,0.7,0.4,0.1,9.4,1.6,0.6,6.9,0.1,-2.8,-3.0,-4.1,-2.6,-3.2,-4.1,-1.2,-1.5,0.7,0.4,0.1,9.9,1.7,0.6,7.3,0.1,30.3,25.6,23.9,20.9,24.4,28.1,30.6,34.1,17.0,13.3,11.4,9.2,11.2,13.5,15.3,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15189.39294,14559.36906,920.2794762,2243.962308,1210.117219,14898.82137,14322.83857,732.5340874,2422.717506,1013.764635,14674.88259,14134.70846,634.7487926,2534.788395,913.1945178,14596.96793,14051.42548,618.1533473,2852.868915,886.3280157,14700.04559,14120.41999,703.5394169,3217.941632,974.0289227,14900.02924,14227.56602,752.0847501,3088.937962,996.3952245,15157.10148,14378.25089,910.8591321,2863.586389,1166.314191,15420.63383,14583.94118,1102.969405,2563.751137,1465.94396,2.871,6.83298
4,2019,1.3,3.0,6.7,0.0,9.1,2.8,3.1,0.2,-1.3,-0.7,1.3,-1.8,1.4,1.0,1.9,1.2,1.4,3.2,7.0,0.0,9.6,2.9,3.3,0.2,31.1,25.6,21.9,19.9,21.6,23.9,28.7,35.3,18.6,14.4,10.1,7.5,8.1,10.1,13.0,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15183.08636,14551.25533,898.4684827,2215.330903,1191.257142,14877.73346,14299.0999,723.4628472,2410.485815,1009.686791,14658.41035,14117.29696,626.4047899,2545.290748,904.4082196,14582.53356,14037.43827,603.8942481,2852.002546,865.0075285,14686.88452,14102.54399,673.4716442,3226.936495,946.6847134,14885.41465,14210.35656,745.5577794,3147.119165,981.3272792,15119.21271,14360.81882,898.6678914,2945.89353,1134.704114,15414.22362,14569.65865,1096.182645,2612.069717,1467.029006,2.856,6.79728
4,2020,1.3,3.0,6.7,0.0,9.1,2.8,3.1,0.2,5.9,4.6,4.1,2.83,4.44,9.32,8.06,7.0,21.6,0.1,5.8,2.7,11.5,41.0,0.3,0.6,32.4,28.0,22.6,20.4,22.0,25.1,29.3,34.0,18.9,15.9,10.4,8.0,8.5,11.4,13.6,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15178.97053,14544.19952,896.6426734,2219.407022,1208.431056,14874.17844,14294.10146,725.4379901,2411.287517,1003.902192,14654.83119,14112.08292,622.8571056,2558.220012,898.2054521,14583.09873,14034.28001,597.7587976,2851.132422,857.3785508,14690.21449,14099.7873,673.4848798,3224.252245,945.6392385,14894.10372,14214.56016,756.8362605,3139.55234,983.0682788,15119.07262,14357.81162,892.5187324,2919.225709,1125.79556,15412.99593,14566.4772,1099.318571,2612.537409,1467.565825,2.637,6.276059999999999
